city,date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,relative_humidity_2m_mean,pressure_msl_mean,cloud_cover_mean,shortwave_radiation_sum,apparent_temperature_max,weather_code
Lankaran,2025-05-05,19.0,13.5,15.8,0.2,0.2,0.0,16.1,33.1,92,1009.9,80,15.61,20.9,51
Lankaran,2025-05-06,21.2,14.2,17.6,1.4,1.4,0.0,12.3,23.4,84,1010.9,74,17.3,21.7,61
Lankaran,2025-05-07,22.9,15.4,19.1,0.2,0.2,0.0,13.1,28.1,81,1014.3,42,22.6,24.6,51
Lankaran,2025-05-08,23.3,14.5,19.0,0.0,0.0,0.0,14.2,28.8,78,1011.4,26,23.75,26.3,3
Lankaran,2025-05-09,25.0,16.9,20.5,0.0,0.0,0.0,11.4,25.2,79,1014.0,62,22.45,29.1,3
Lankaran,2025-05-10,25.2,17.5,21.2,0.0,0.0,0.0,12.6,23.8,80,1014.0,35,22.65,29.2,3
Lankaran,2025-05-11,26.6,17.2,21.4,0.0,0.0,0.0,10.2,23.4,82,1010.2,33,23.66,31.9,3
Lankaran,2025-05-12,20.0,16.6,18.3,0.0,0.0,0.0,13.6,30.6,89,1009.6,80,19.65,22.3,3
Lankaran,2025-05-13,21.2,16.2,18.7,0.9,0.9,0.0,12.7,24.1,94,1004.2,93,17.1,23.8,51
Lankaran,2025-05-14,21.0,16.5,18.4,1.0,1.0,0.0,15.4,31.0,82,1008.8,81,11.68,21.0,53
Lankaran,2025-05-15,18.0,14.9,16.4,0.0,0.0,0.0,12.3,26.3,82,1015.4,98,9.33,18.5,3
Lankaran,2025-05-16,20.6,14.5,17.6,0.0,0.0,0.0,16.0,32.4,81,1018.2,42,17.49,21.6,3
Lankaran,2025-05-17,20.4,14.7,17.6,0.0,0.0,0.0,20.5,41.8,85,1019.9,46,24.45,21.2,3
Lankaran,2025-05-18,21.6,15.5,18.6,0.0,0.0,0.0,15.6,34.9,89,1013.9,56,24.67,23.8,3
Lankaran,2025-05-19,24.4,17.4,20.2,0.0,0.0,0.0,11.0,25.6,86,1012.8,59,20.81,27.9,3
Lankaran,2025-05-20,21.7,15.2,19.0,0.0,0.0,0.0,15.3,32.0,73,1016.7,50,22.71,22.8,3
Lankaran,2025-05-21,24.8,15.4,19.5,0.0,0.0,0.0,22.7,46.4,75,1014.5,13,25.21,28.2,2
Lankaran,2025-05-22,22.0,15.4,18.7,0.0,0.0,0.0,13.0,28.8,62,1021.5,19,26.37,22.8,3
Lankaran,2025-05-23,21.6,15.3,18.7,0.0,0.0,0.0,12.2,28.4,73,1017.9,21,26.52,23.7,3
Lankaran,2025-05-24,24.1,16.4,20.4,0.2,0.2,0.0,8.3,18.0,74,1012.9,96,19.48,26.4,51
Lankaran,2025-05-25,24.8,15.4,20.5,0.0,0.0,0.0,14.1,28.4,65,1015.4,29,26.63,26.0,3
Lankaran,2025-05-26,25.7,15.3,20.8,0.0,0.0,0.0,9.7,22.0,53,1017.9,2,26.92,26.9,0
Lankaran,2025-05-27,22.8,15.7,19.7,0.0,0.0,0.0,11.2,26.6,76,1014.9,72,25.46,26.6,3
Lankaran,2025-05-28,24.7,17.0,20.9,0.0,0.0,0.0,11.1,25.9,80,1013.3,43,24.82,29.0,3
Lankaran,2025-05-29,25.0,18.8,21.9,0.0,0.0,0.0,12.9,29.9,76,1010.4,29,26.18,28.6,3
Lankaran,2025-05-30,27.4,16.9,22.3,0.0,0.0,0.0,11.0,24.8,61,1008.0,5,27.15,29.5,1
Lankaran,2025-05-31,29.8,18.2,24.4,0.0,0.0,0.0,10.3,21.2,49,1010.3,1,27.59,32.5,0
Lankaran,2025-06-01,27.1,18.7,23.2,0.0,0.0,0.0,7.8,21.6,59,1013.7,0,27.47,30.6,0
Lankaran,2025-06-02,25.7,18.0,22.1,0.0,0.0,0.0,9.6,23.4,74,1009.3,5,26.81,30.7,1
Lankaran,2025-06-03,27.8,19.1,24.0,0.0,0.0,0.0,14.6,31.0,56,1010.0,6,26.2,30.0,1
Lankaran,2025-06-04,22.9,19.5,21.2,0.0,0.0,0.0,15.7,32.0,64,1014.3,82,10.52,23.3,3
Lankaran,2025-06-05,27.4,16.0,22.0,0.0,0.0,0.0,8.8,18.7,52,1015.4,46,20.03,28.9,3
Lankaran,2025-06-06,24.1,17.7,21.3,7.6,7.6,0.0,11.8,26.6,63,1016.6,37,21.95,25.6,63
Lankaran,2025-06-07,23.8,17.1,20.5,9.0,9.0,0.0,11.4,23.0,78,1017.8,35,20.72,27.2,63
Lankaran,2025-06-08,27.1,16.1,22.4,0.0,0.0,0.0,16.8,32.8,58,1017.2,3,27.1,29.6,0
Lankaran,2025-06-09,27.4,17.7,22.9,0.0,0.0,0.0,16.3,33.1,60,1013.5,10,27.22,30.6,3
Lankaran,2025-06-10,27.2,17.7,23.1,0.0,0.0,0.0,11.7,25.9,59,1012.5,43,23.41,30.1,3
Lankaran,2025-06-11,28.4,18.3,23.5,0.0,0.0,0.0,17.7,33.8,60,1012.9,2,26.9,31.5,0
Lankaran,2025-06-12,26.8,20.4,23.7,0.0,0.0,0.0,20.4,43.6,73,1011.9,19,25.97,29.9,3
Lankaran,2025-06-13,26.9,22.0,24.7,0.0,0.0,0.0,13.6,28.8,72,1013.0,20,25.12,32.0,3
Lankaran,2025-06-14,27.0,20.9,23.9,0.0,0.0,0.0,20.1,40.7,83,1009.5,25,25.34,31.1,3
Lankaran,2025-06-15,26.6,20.4,23.3,0.3,0.3,0.0,18.5,40.7,79,1008.2,29,24.4,29.7,51
Lankaran,2025-06-16,24.8,19.5,22.1,0.1,0.1,0.0,11.1,24.1,74,1007.6,57,18.94,27.1,51
Lankaran,2025-06-17,26.0,18.7,22.2,0.7,0.7,0.0,22.4,42.8,69,1009.4,28,24.22,27.5,51
Lankaran,2025-06-18,24.0,19.3,21.5,0.4,0.4,0.0,15.8,33.1,76,1014.0,30,20.42,26.4,51
Lankaran,2025-06-19,27.4,17.8,22.8,0.0,0.0,0.0,17.0,34.2,63,1013.3,1,26.63,30.8,0
Lankaran,2025-06-20,26.7,19.1,23.3,0.0,0.0,0.0,20.1,41.4,67,1011.1,1,27.47,29.2,0
Lankaran,2025-06-21,27.3,19.6,23.8,0.0,0.0,0.0,13.0,29.5,75,1008.9,12,25.34,31.9,1
Lankaran,2025-06-22,25.2,19.8,22.8,0.2,0.2,0.0,15.0,32.0,73,1013.7,37,21.11,27.2,51
Lankaran,2025-06-23,25.1,18.4,21.8,0.0,0.0,0.0,9.8,24.8,72,1012.2,22,23.31,26.9,2
